"model_ewsnet.no_trans_prob","model_ewsnet.smooth_trans_prob","model_ewsnet.critical_trans_prob"
0.40494778752327,0.0324885994195938,0.56256365776062
0.357152134180069,0.0480396635830402,0.594808220863342
0.295674413442612,0.0439551882445812,0.660370409488678
0.252394020557404,0.0535051338374615,0.694100856781006
0.231843814253807,0.0357802473008633,0.732375919818878
0.190498694777489,0.0378128588199615,0.771688520908356
0.158826604485512,0.0319253467023373,0.809247970581055
0.125171095132828,0.0452814251184464,0.829547524452209
0.109112054109573,0.0467837043106556,0.8441042304039
0.108820393681526,0.038827370852232,0.852352201938629
0.081549271941185,0.0500159747898579,0.86843466758728
0.0658773332834244,0.0602379739284515,0.873884677886963
0.0551591403782368,0.0586823187768459,0.886158585548401
0.0637234821915627,0.0555847175419331,0.880691826343536
0.0460738614201546,0.044994167983532,0.908931970596313
0.0353218130767345,0.0666476488113403,0.898030519485474
0.0291095487773418,0.0501490868628025,0.920741498470306
0.0269256327301264,0.0614305213093758,0.911643743515015
0.0562966056168079,0.0555641874670982,0.888139188289642
0.0233141761273146,0.0650542750954628,0.911631524562836
0.767526030540466,0.191548705101013,0.0409253127872944
0.66820901632309,0.290518403053284,0.0412726402282715
0.612324059009552,0.360818594694138,0.0268573611974716
0.574644148349762,0.415575623512268,0.00978025328367949
0.530227303504944,0.446753591299057,0.023019103333354
0.587628126144409,0.395981788635254,0.0163900498300791
0.609388113021851,0.352406859397888,0.0382050387561321
0.636301815509796,0.301545411348343,0.0621527582406998
0.646125972270966,0.271501660346985,0.082372322678566
0.646581888198853,0.24984835088253,0.103569701313972
0.629379332065582,0.222390308976173,0.148230403661728
0.602886378765106,0.196703493595123,0.200410172343254
0.56644743680954,0.174612984061241,0.258939623832703
0.506438076496124,0.146166801452637,0.347395122051239
0.454120755195618,0.123440288007259,0.422439068555832
0.377573937177658,0.104611761868,0.5178142786026
0.32845202088356,0.111993581056595,0.5595543384552
0.288147985935211,0.0928013026714325,0.619050741195679
0.240454062819481,0.0709816291928291,0.688564300537109
0.190180972218513,0.0614934153854847,0.748325526714325
0.158307239413261,0.0727266520261765,0.76896607875824
0.129047483205795,0.055842824280262,0.815109729766846
0.114893600344658,0.0528048239648342,0.832301557064056
0.0985771715641022,0.0532835908234119,0.84813916683197
0.0650544241070747,0.0597704872488976,0.87517511844635
0.0623476170003414,0.0489753596484661,0.88867723941803
0.0669455081224442,0.0427940264344215,0.890260398387909
0.0413292497396469,0.0401542708277702,0.918516397476196
0.030591668561101,0.0427346900105476,0.926673591136932
0.0507158041000366,0.0461272187530994,0.903156995773315
0.0213432665914297,0.0675334632396698,0.911123275756836
0.0411339178681374,0.0463624857366085,0.912503719329834
0.0147150326520205,0.0645246729254723,0.920760333538055
0.0389539860188961,0.0595733448863029,0.901472628116608
0.0323677435517311,0.0659720078110695,0.901660203933716
0.0230588037520647,0.0723491609096527,0.904591977596283
0.835766613483429,0.14446534216404,0.0197681169956923
0.759633660316467,0.214846253395081,0.025520171970129
0.717513144016266,0.266768336296082,0.0157184414565563
0.671866536140442,0.300095945596695,0.028037503361702
0.670115113258362,0.295426726341248,0.034458190202713
0.707381069660187,0.259619385004044,0.0329996161162853
0.73369300365448,0.205958858132362,0.0603482015430927
0.736586928367615,0.166945457458496,0.0964675843715668
0.73920065164566,0.145856752991676,0.114942692220211
0.722003757953644,0.120401710271835,0.157594561576843
0.669417440891266,0.112877331674099,0.217705234885216
0.613245368003845,0.102725565433502,0.28402903676033
0.566321790218353,0.0920867174863815,0.341591566801071
0.504300892353058,0.079148180782795,0.416550993919373
0.426262587308884,0.0864057838916779,0.487331688404083
0.365498632192612,0.0788347572088242,0.555666565895081
0.296390414237976,0.0607964806258678,0.64281302690506
0.236022874712944,0.0637693479657173,0.700207769870758
0.191386848688126,0.0321334153413773,0.776479721069336
0.149173825979233,0.031571801751852,0.819254398345947
0.121304243803024,0.0439266115427017,0.834769010543823
0.111846446990967,0.0347860939800739,0.853367567062378
0.0852358639240265,0.0363779775798321,0.87838613986969
0.0761606320738792,0.03705745190382,0.886781930923462
0.0598866082727909,0.0315768420696259,0.908536553382874
0.0474864020943642,0.0255117323249578,0.927001953125
0.0408976264297962,0.0299283433705568,0.929174065589905
0.0345736779272556,0.0314365774393082,0.933989703655243
0.0213382467627525,0.0392223559319973,0.939439296722412
0.0364860780537128,0.0275919958949089,0.935921847820282
0.0313600227236748,0.0252486523240805,0.9433913230896
