"t","value1","value2"
690,0.210881744369199,0.210881744369199
691,0.0411771704518957,0.0411771704518957
692,0.142032632213651,0.142032632213651
693,0.0617602541924892,0.0617602541924892
694,0.111957255746375,0.111957255746375
695,0.119527136102454,0.119527136102454
696,0.0454345381258142,0.0454345381258142
697,-0.166398887614412,-0.166398887614412
698,-0.0302653106633264,-0.0302653106633264
699,-0.0498624161515059,-0.0498624161515059
700,-0.114534838539597,-0.114534838539597
701,-0.11029896952138,-0.11029896952138
702,-0.317282037935208,-0.317282037935208
703,-0.157882459640828,-0.157882459640828
704,0.0870495616268913,0.0870495616268913
705,0.244777292759269,0.244777292759269
706,-0.217111560551433,-0.217111560551433
707,0.150417743849611,0.150417743849611
708,-0.0980427463448172,-0.0980427463448172
709,-0.35118317376624,-0.35118317376624
710,-0.126369508175339,-0.126369508175339
711,0.0457825195096907,0.0457825195096907
712,0.104524604977103,0.104524604977103
713,-0.154837254136696,-0.154837254136696
714,-0.212929682558098,-0.212929682558098
715,0.222426513986247,0.222426513986247
716,-0.233348245985179,-0.233348245985179
717,-0.117731194350622,-0.117731194350622
718,0.248587262429308,0.248587262429308
719,0.237018622471915,0.237018622471915
720,-0.133349859481677,-0.133349859481677
721,0.114166037610874,0.114166037610874
722,-0.0273886181416544,-0.0273886181416544
723,-0.0672337802636114,-0.0672337802636114
724,-0.131870617529162,-0.131870617529162
725,0.230629042346174,0.230629042346174
726,0.150757507902674,0.150757507902674
727,-0.162595028098828,-0.162595028098828
728,-0.0892953999575765,-0.0892953999575765
729,-0.202533588489462,-0.202533588489462
730,0.291783962022323,0.291783962022323
731,-0.151322937849335,-0.151322937849335
732,-0.237258433333837,-0.237258433333837
733,0.0227888928691973,0.0227888928691973
734,-0.00559841399261929,-0.00559841399261929
735,0.314778337131196,0.314778337131196
736,0.25263202270797,0.25263202270797
737,0.0316774609797961,0.0316774609797961
738,0.141064518166246,0.141064518166246
739,0.0798984610311357,0.0798984610311357
